# Avida instruction execution data
# Fri Jan 27 12:14:11 2017
#  1: Update
#  2: nop-A
#  3: nop-B
#  4: nop-C
#  5: if-n-equ
#  6: if-less
#  7: if-label
#  8: mov-head
#  9: jmp-head
# 10: get-head
# 11: set-flow
# 12: shift-r
# 13: shift-l
# 14: inc
# 15: dec
# 16: push
# 17: pop
# 18: swap-stk
# 19: swap
# 20: add
# 21: sub
# 22: nand
# 23: h-copy
# 24: h-alloc
# 25: h-divide
# 26: sense-resource0
# 27: sense-resource1
# 28: time
# 29: IO
# 30: h-search

10720 7089 9551 183937 10553 224188 377051 187244 5789 11407 9773 11659 15043 8728 12634 14946 7105 25724 8722 18363 12151 194698 367081 3552 3552 8886 11118 13192 156036 17222 
10730 6022 9484 184262 10428 225562 377433 187341 5732 11244 9711 11798 15144 8656 12558 15187 7167 24443 8583 18522 11847 195234 366079 3547 3547 8988 11203 13563 156768 17242 
10740 5404 10177 182655 10408 222092 373258 185379 5623 11221 9621 11834 15577 8625 12222 14992 7525 25561 8754 17870 12425 193369 364475 3540 3540 9279 11432 13534 155119 17074 
10750 6681 9825 183859 10347 223638 375879 186743 5721 11361 9474 11644 15432 9010 11843 14883 8053 25583 9414 17830 12306 194703 366577 3536 3536 9013 11447 13646 156365 16958 
10760 6762 9775 184776 10413 224102 376911 186998 5764 11250 9429 11779 15329 9047 12112 14862 7798 23860 8880 17636 12253 194885 366965 3541 3541 9177 11075 13695 156512 16807 
10770 6722 9299 185554 10386 226791 379661 188670 5704 11195 9460 12199 15285 9030 12048 14649 7735 22596 8855 18261 12305 196591 369815 3542 3542 8781 11105 13471 157628 16761 
10780 6418 9197 185324 10581 225714 378547 188119 5783 11130 9633 12464 15335 9096 12142 14908 7640 21898 8614 17802 12333 196073 368404 3545 3545 8546 11349 13305 156988 17100 
10790 6004 8314 184363 10868 223513 377241 187546 5699 10958 9587 12654 15227 9008 12236 15432 7566 20824 8391 18194 12401 195791 366910 3539 3539 8726 11447 12986 156447 17027 
10800 6394 8095 185063 14555 220018 375989 187290 5688 10760 9434 12611 15025 8678 12168 15837 7486 20277 8327 17169 12127 194990 367004 3542 3542 8678 11308 12769 156675 17105 
10810 6355 7869 186265 14268 221584 379598 189041 5746 10712 9349 12711 14917 8997 12458 15792 7574 19806 8293 18280 12179 196448 369893 3537 3537 8878 11565 13035 157952 17092 
10820 6453 7389 186111 14131 221038 379117 188769 5807 10653 9236 12329 14855 9325 12888 15183 7320 18807 8264 17863 12038 196239 369073 3534 3534 8483 11308 13256 157811 17009 
10830 6023 7101 184927 14069 221833 377753 188414 5883 10306 9269 12937 14557 9236 12697 15411 7097 17942 8147 18044 12641 195876 368543 3521 3521 8202 11432 13238 157025 16915 
10840 5472 7318 185606 14149 221131 378999 188726 5739 10130 9214 12560 14517 8954 12729 15686 6984 17623 8089 17623 12435 196149 369858 3521 3521 8229 11364 13076 157575 16836 
10850 5264 7617 186955 14791 222608 381568 190012 5819 10481 9261 12478 14537 9353 12835 16074 7149 17906 8204 18258 12427 197677 371801 3541 3541 8438 11468 13170 158605 16890 
10860 6271 7805 184159 13682 219410 377975 187567 5924 10909 9291 13024 14596 9587 12834 14901 7107 17826 8224 18207 13031 195107 367852 3540 3540 8468 11555 13401 156522 17025 
10870 6319 8182 182665 14068 218011 377749 187205 5834 11358 9261 13254 14598 9624 12712 14316 7124 19164 8338 20141 13779 195032 367544 3527 3527 8823 11541 13451 156478 17055 
10880 5769 8494 183942 14269 219314 380873 188501 5929 11019 9301 13056 14578 9584 12909 14770 6943 18971 8335 19876 13990 196073 369890 3542 3542 8857 11519 13521 157119 17041 
10890 5869 8654 185595 14637 222716 383871 190071 5790 10656 9330 12733 14297 9455 13174 15427 7041 18805 8436 19404 13340 197549 372723 3540 3540 8784 11453 13507 158710 16873 
10900 6276 8917 186045 14717 220928 383890 190271 5813 10270 9539 12870 14245 9765 13009 15200 7414 19516 8276 19755 13246 197731 374351 3535 3535 8864 11493 13826 158446 17241 
10910 6832 11657 186564 15028 219936 384840 190514 5837 10635 9625 12603 14331 9571 12874 14962 7537 22132 8763 19720 12829 198011 374827 3531 3531 9069 11263 13674 158555 17295 
10920 6529 11613 185815 15238 226092 384567 190247 5926 10559 9553 12418 14340 9475 13045 14130 7767 20929 8803 20068 12664 197393 370857 3527 3527 8906 10989 13661 158064 17351 
10930 6092 11422 185510 14621 223733 382539 189295 5715 10449 9544 12060 13984 9444 13159 14509 7702 20742 8540 19691 12176 196663 369109 3517 3517 8617 10785 13297 157335 17350 
10940 6084 10672 185013 14601 222716 381471 188784 5704 10462 9657 11864 14094 9386 13378 14245 7808 21081 8678 19626 12185 196628 368356 3517 3517 8760 10930 13289 155837 17597 
10950 8394 10578 185380 13365 223484 381303 189591 6091 10515 9650 11642 14060 9323 13749 15032 7711 20998 8455 19968 12008 197494 370887 3536 3536 8419 10845 13041 156050 17590 
10960 8124 10526 185398 12715 223988 381244 189899 6088 10092 9760 11867 14362 9466 13584 15224 7593 20960 8270 19968 11778 197712 371158 3536 3536 8306 10985 13056 156464 17399 
10970 7762 10343 182912 13259 219725 378256 188091 5927 10385 9579 11946 14130 9402 13290 15368 7544 20623 8711 20334 11862 196088 367174 3540 3540 8728 11475 12931 155296 17333 
10980 7937 10477 183651 12961 220285 379378 188626 6354 10023 9532 11750 13705 9482 13119 15166 7501 20740 8312 20556 11896 196513 368704 3546 3546 8183 11089 12688 155321 17157 
10990 8474 10242 185113 12849 221710 381932 189680 6155 10124 9449 11608 13882 9537 12718 15449 7624 19897 8195 19891 11866 197652 371137 3539 3539 8598 11142 12827 155502 17023 
11000 8555 9920 183474 12629 219193 378866 188068 6235 10053 9559 11414 13909 9488 13017 15693 7668 19581 8406 19898 11703 195783 367828 3532 3532 8424 11079 13206 154705 17119 
11010 8255 10034 182254 12574 219513 377753 187576 6492 9995 9552 11414 14203 9268 12944 14981 7673 19552 8201 20265 11844 195382 367948 3540 3540 8251 11310 13181 153629 16982 
11020 7297 9324 181765 12236 217614 376336 186811 6395 9610 9537 11532 14352 9111 12721 15781 7911 19244 8153 19759 11776 194469 367389 3533 3533 8164 11317 12971 152923 16960 
11030 6478 9302 182507 12285 217842 379950 188184 6209 9662 9553 11886 14260 9157 12906 15377 7692 19408 8232 20555 11933 195590 370410 3532 3532 8232 11402 12907 154240 16888 
11040 6799 9387 180710 12653 217931 376047 186395 6121 9648 9564 11956 14711 9407 12814 15203 7391 19554 8239 19996 11796 193851 366691 3531 3531 8283 11496 12877 153342 16835 
11050 6478 8914 183323 12637 220649 381980 189423 6083 9951 9439 11995 14455 9981 12681 15156 7316 19184 8312 19768 11890 196288 371999 3526 3526 7906 11248 12905 155952 16890 
11060 6600 8317 183541 12485 219291 383643 189744 6235 9819 9374 11934 14423 9926 12553 15945 7229 18556 8281 20300 11782 197329 371598 3542 3542 8115 11247 12917 155590 16927 
11070 6291 8960 184650 12297 216473 382686 189447 6181 9966 9279 12008 14469 9633 12658 16632 7068 18773 8165 19636 11687 196802 370832 3532 3532 8230 11456 13015 155923 16918 
11080 6687 8774 186426 12301 220237 387685 192193 6215 10127 9330 12006 15040 9814 12608 17255 7292 18262 8441 19831 12028 199105 375337 3534 3534 8304 11868 13128 158416 16933 
11090 6600 8682 184701 12396 218647 383978 190391 6375 10241 9389 12011 15330 9816 12887 16936 7135 18439 8165 20554 11959 197552 371898 3538 3538 8079 11818 13246 157113 16880 
11100 6454 7709 185538 12084 219673 385639 191231 6225 10038 9254 11828 14633 9698 12712 17617 6911 18543 7977 20195 11966 199059 373066 3530 3530 8345 12062 12734 158160 16880 
11110 6159 7938 184014 11791 217745 385512 191670 6247 10424 9110 11970 14697 9582 13000 16675 7637 18900 8027 22499 12372 198195 374130 3536 3536 8352 12429 12724 158361 16911 
11120 5258 8054 182389 11929 214849 380935 189130 6312 10822 9066 12203 15030 9507 13288 16513 7641 18589 7776 21448 12396 195325 368795 3532 3532 8340 12421 13132 156292 17031 
11130 5031 7960 184158 11980 215957 383503 190185 6122 10545 9137 12217 14474 9227 13300 16501 7739 18863 7609 20924 12216 196171 371844 3533 3533 8166 12217 13186 157169 17009 
11140 4480 8040 184169 12114 216906 383536 189845 6168 10075 9285 11944 13985 9150 13208 15981 7759 19349 7384 20559 12234 196319 370476 3527 3527 8081 11922 13118 157457 17035 
11150 4464 7762 183278 12454 216717 381843 188693 6105 9820 9255 11852 14049 9320 12962 15727 7777 18671 7720 20022 11480 195739 367704 3523 3523 7951 11343 12719 156587 16805 
11160 4539 7904 184053 12349 216198 382687 189296 5971 9971 9420 12282 14148 9423 12877 15508 7438 16741 7767 19689 11473 196590 370006 3531 3531 7838 11215 12234 156477 16966 
11170 4115 7648 185286 12405 218356 385719 191106 5880 10047 9338 12229 14640 9332 12502 15655 7411 16085 7768 19297 11753 197804 373452 3532 3532 8259 11250 12139 158602 16998 
11180 4140 7422 189599 12486 223136 394118 195585 5832 9741 9127 12133 14743 9239 12639 15138 7204 15674 7895 18914 11219 203030 382061 3542 3542 7663 11111 11844 162640 17000 
11190 4052 7362 187754 12412 219421 390161 193317 5912 9651 9141 12221 14420 9541 12554 14874 7027 15717 7978 18856 11110 200688 377851 3554 3554 7732 11211 12069 160984 16955 
11200 4019 7314 185641 12539 215321 384850 190362 5845 9211 9111 11627 13973 9229 12486 14787 7039 14843 7638 18063 10851 198048 372465 3537 3537 7685 11344 11924 158397 16612 
11210 4876 7437 185263 12277 213577 383423 189917 6085 9116 9246 11915 14154 9419 12924 14408 6970 14472 7624 18430 11003 198059 370943 3539 3539 7636 11723 12073 157596 16430 
11220 4662 6738 182228 12322 211495 378567 187495 6183 9009 9354 12117 14411 9251 12944 14276 7134 13936 7415 18673 11152 196295 365903 3534 3534 7358 11625 12206 155333 16531 
11230 4799 6787 182787 12281 210744 377572 187069 6267 8848 9496 11901 14202 9244 12735 13782 7094 16558 7356 18138 10945 196000 364441 3525 3525 7490 11754 12039 155330 16443 
11240 4758 6933 184226 12058 211857 378937 187761 6211 9153 9548 12146 14249 9707 12866 13616 6972 16282 7487 18174 11103 196061 366587 3532 3532 7279 11846 11998 155217 16430 
11250 5207 6548 184820 12446 212299 380544 188421 6264 9308 9562 12378 14168 9769 12645 14347 7276 16072 7698 18088 10850 196648 368522 3529 3529 7543 12262 12217 156157 16524 
11260 4911 6449 184663 12416 210608 380276 187856 6434 9225 9500 12249 13786 9536 12620 14186 7051 16126 7807 18171 10663 196173 368842 3545 3545 7817 12224 12255 155638 16798 
11270 4540 6498 184181 12344 209703 379657 187596 6140 9118 9654 11862 13780 9688 12415 13784 6728 18475 7645 18094 10840 196206 367662 3538 3538 7817 12146 12189 155379 16827 
11280 6574 6689 187170 12934 211723 382687 189491 6396 9209 9902 12003 13715 9944 12556 13986 6745 18731 7680 17817 10681 197573 370057 3540 3540 7940 11926 12217 157233 16927 
11290 6439 6443 186789 13278 212765 383369 189772 6310 9191 9930 12006 13572 10180 12444 13476 6971 18496 7733 18617 10918 197441 368720 3540 3540 7895 11757 11888 157555 16822 
11300 6211 6288 185685 13481 210557 381215 188855 6241 9287 9770 11955 13265 10364 12300 13058 6835 18419 7551 18215 11234 195647 367603 3524 3524 7497 11779 11964 156729 16774 
11310 5637 5924 186568 13359 211576 382332 189312 6135 9214 9730 12054 12755 10399 12212 13283 6918 18098 7331 18650 11409 195779 368881 3520 3520 7237 11450 11683 156970 16661 
11320 5591 5712 186794 13178 210416 383359 190105 6352 9329 9832 12162 13025 10481 12206 13487 6848 18396 7439 19195 11465 196968 371673 3533 3533 7554 11361 11783 157288 16760 
11330 5934 5497 186077 13395 210775 384799 190603 6378 9841 9777 12306 12912 10503 12310 13544 7205 18407 7329 20215 11704 198575 372669 3535 3535 7813 11518 11922 157369 16992 
11340 5471 5497 185860 13202 208245 385560 190726 6276 9769 9630 12188 12702 10167 12255 14745 7208 17653 7448 20521 11282 198881 373417 3543 3543 7865 11396 11840 157793 16970 
11350 5131 5280 186762 13166 208842 386467 191180 6202 9750 9468 11948 12405 10072 11885 14859 6949 17482 7295 19023 11529 199892 374461 3525 3525 7527 11303 11629 158623 16834 
11360 5411 5217 186881 12457 207447 387394 191429 5955 9837 9553 12101 12409 10068 12207 15156 6783 17206 7331 19304 11685 200979 375708 3524 3524 7476 11203 11713 158492 16712 
11370 5418 5479 185721 12314 205131 385477 190380 6106 10171 9682 12321 12759 10607 12772 15772 6810 17875 7188 19691 12284 200260 374037 3519 3519 7746 11861 12038 157895 16673 
11380 5605 5617 185828 12378 203881 386168 190586 6101 10446 9760 12582 12688 10643 13055 16028 6979 17642 7505 19399 12047 200550 373618 3537 3537 7726 11777 11873 157918 16988 
11390 5740 5521 184686 12750 203264 385502 190067 6201 10476 9493 12352 12501 10237 12997 16040 7148 17821 7160 19960 12160 200391 372575 3537 3537 7612 11641 12065 158074 17131 
11400 5803 5562 184586 12118 204716 385055 189659 6401 10742 9572 12278 12593 10505 12999 15221 6626 17872 7040 19574 12152 200036 372636 3557 3557 7847 12111 11594 157298 17144 
11410 5181 5333 186100 11857 205491 386707 190594 6353 10552 9637 11971 12112 10042 12709 14740 6667 17429 7040 19060 11721 200255 374234 3552 3552 7501 11728 11615 157744 17103 
11420 4483 5139 185850 11080 204434 384402 189507 6313 10235 9504 11840 12250 9904 12673 14664 6422 16970 6742 18236 11670 198741 372689 3524 3524 7564 11414 11636 156729 16783 
11430 4326 5235 187098 11495 205312 386279 190600 6218 10365 9688 11980 13042 9938 12742 14829 6379 17117 6810 18170 12006 199651 374842 3533 3533 7881 11797 11668 157338 16971 
11440 4943 5006 186639 11663 204056 384989 189912 6359 10383 9686 11900 13361 10134 12648 13837 6365 17052 7112 17949 12167 199074 374393 3531 3531 8236 11512 11690 156855 16965 
11450 5640 5045 186977 11755 204026 387528 191117 6368 10177 9722 11404 13281 10600 12391 14050 6601 17633 7417 18662 11711 200304 376129 3528 3528 8414 11704 11793 157866 16988 
11460 4646 5015 187787 11360 204540 388243 191751 6161 10045 9729 11259 13135 11104 12217 14208 6459 17503 7339 18888 11680 200237 378669 3534 3534 8269 11481 11493 158043 17111 
11470 4553 4923 183471 10655 201569 381744 188559 6053 10197 9784 11101 13016 10899 12048 13816 6256 17944 7654 19553 11295 198012 372121 3532 3532 8328 11391 11853 154453 17276 
11480 4181 4732 182720 10693 201570 382823 189481 5847 10481 9955 11411 13075 11047 12180 14265 6197 17866 7538 20204 11438 198735 374148 3531 3531 8005 11379 12246 155250 17290 
11490 4333 4810 182789 10239 201105 382763 189489 5747 10762 10153 11473 13432 11101 12228 14335 6150 17800 7519 19979 11663 198890 374985 3531 3531 8090 11354 12311 155143 17301 
11500 4660 4943 184855 10130 201497 385578 190964 5714 10883 10062 11355 13305 10870 12541 14464 6332 20253 7452 20108 11652 200854 376126 3537 3537 8404 11167 12156 156884 17247 
11510 5961 4783 182740 9868 199484 384335 189575 6290 10639 9929 11234 13148 10773 12373 13737 6517 20204 7404 20007 11859 199376 373636 3526 3526 8345 11404 11993 156358 17361 
11520 4969 4619 185030 9824 200876 387524 191432 6143 10702 9852 11218 12968 10766 12200 13564 6294 19057 7420 20287 11773 201535 376757 3533 3533 8681 11533 11993 157529 17517 
11530 4895 4853 184539 10038 200028 385096 190250 6234 10352 9499 10831 12830 10583 12096 13778 6124 18754 7262 20124 11269 200153 374316 3534 3534 8426 11606 11947 157022 17354 
11540 5308 4929 184556 10370 200345 383847 189563 6404 10100 9713 10763 13144 10410 12130 13669 6313 18775 7395 19472 11571 200252 371285 3545 3545 8290 11503 11930 156673 17273 
11550 4855 4655 185023 10333 199081 382644 189024 6561 10031 9863 10768 13321 10304 12424 14108 6411 18203 7351 18839 11607 199778 370875 3550 3550 8307 11887 11864 156899 17146 
11560 5002 4731 185674 10400 200292 383962 189961 6652 9941 9881 10741 13214 10354 12158 13889 6310 18079 7660 18360 11598 200460 372553 3556 3556 8313 11661 11946 157152 17219 
11570 4868 4635 184015 10285 198417 380685 188432 6686 10101 9875 10823 13010 10142 12075 13423 6292 17914 7637 17984 11638 199116 369705 3539 3539 8115 11508 11640 155182 17074 
11580 5143 4897 183801 10284 198427 379285 187874 6675 10031 9928 11346 13275 10401 12071 13125 6270 17710 7521 18083 11757 198079 368602 3549 3549 8498 11559 11807 154486 17130 
11590 5224 5205 183618 10172 198519 377957 187262 6308 10033 9970 11563 13093 10411 11964 12965 6136 17966 7649 17718 11669 196885 367099 3548 3548 8346 11663 11714 153855 17097 
11600 4706 4887 185217 9990 199791 380853 188893 5910 10019 9811 11504 12939 10249 12280 12870 6133 17879 7579 17918 11463 198649 371130 3550 3550 8295 11695 11688 155552 17142 
11610 5914 4790 186040 10152 201909 383742 190122 5846 10082 9873 11704 13113 10375 11916 13543 6155 17757 8289 18376 11824 200363 373916 3544 3544 8156 11917 11887 156843 17505 
11620 7213 4831 185092 10792 203010 381686 189235 5810 10237 9973 11845 13236 10821 12391 14531 6280 17730 8645 17848 12105 199144 371916 3547 3547 7929 12387 12142 156615 17650 
11630 7314 4752 185738 10558 204499 384264 190208 5538 10037 10034 11751 13181 10922 12503 14378 6424 17591 8115 18441 12076 200235 373292 3560 3560 7722 12429 11708 157059 17695 
11640 7291 4695 183095 10619 202237 379610 187508 5575 10063 10033 11668 13012 10883 12278 13372 6501 17056 7621 18369 11567 197897 369504 3549 3549 7714 12274 11502 154560 17635 
11650 7325 4721 181930 10469 205989 383340 189395 5593 9921 10096 11436 13003 10674 12310 13360 6529 16442 7470 18863 12117 203365 373413 3559 3559 7607 11923 11463 156055 17761 
11660 6950 4570 183970 10372 206867 386952 191166 5647 10229 10015 11662 13115 10556 12134 12932 6591 17165 7532 19036 11992 205011 376916 3548 3548 7397 11701 11416 158049 17894 
11670 6158 4603 184845 10046 208404 388560 192502 5627 10074 9895 11292 12831 10521 12049 12810 6503 17610 7381 19179 11896 206205 378322 3529 3529 7343 11722 11100 158861 17680 
11680 6355 4849 184848 10326 208617 387796 192222 5593 10267 9678 11398 12619 10636 12170 12891 6424 17542 7689 19097 12283 205252 378719 3532 3532 7370 11818 11337 158951 17736 
11690 8015 4542 185114 10120 210169 387641 192373 5548 10530 9818 11771 12653 11015 12134 13130 6139 16975 7901 18124 12066 205225 378828 3519 3519 7450 11833 11310 159516 17722 
11700 7858 4587 185500 10118 210479 388667 192811 5586 10443 9751 11657 12589 10749 12257 13178 6104 16791 7934 18713 12388 205920 380690 3532 3532 7403 11651 11357 159585 17710 
11710 7720 4634 186965 9749 211072 390475 193629 5641 10265 9565 11612 12346 10498 12079 12874 5966 16868 7754 18262 12136 207066 381721 3518 3518 6969 11268 11290 160413 17531 
11720 7037 4335 186254 10132 211349 387123 191949 5535 10290 9661 11650 12389 10676 11894 12616 5851 16735 7558 17819 11955 204905 378440 3527 3527 7036 11008 11496 158694 17510 
11730 7489 4270 185483 10686 210561 385810 191412 5571 10206 9632 11824 12270 10831 11994 12626 5990 16023 7786 18085 12085 204759 377789 3521 3521 6971 11246 11543 158282 17357 
11740 7637 4289 186537 10352 211531 387617 192053 5490 10052 9806 11655 12313 10977 11764 12660 6069 17197 7830 17734 12161 205041 379637 3529 3529 7173 11223 11427 159050 17465 
11750 7881 4385 187882 10386 213053 391330 193732 5526 10069 9849 11518 12354 10915 11601 13054 5979 17451 8353 17794 11665 206669 383102 3541 3541 7511 11316 11532 160246 17550 
11760 6571 4420 186720 10157 210887 389622 192783 5499 9895 9903 11536 12231 10933 12086 13216 5944 18293 8170 18062 12016 204778 380187 3539 3539 7249 11192 11683 158951 17608 
11770 6981 4487 186423 9920 209824 389428 192439 5340 10227 10190 11733 12374 10956 12417 13412 6001 17872 7786 18840 11552 204963 379490 3545 3545 7150 10843 11282 158285 17639 
11780 5785 4719 186428 9840 209299 390366 192911 5310 10218 10278 12004 12185 11137 12796 13151 6159 17796 8187 19318 11457 206435 380373 3544 3544 7147 10962 11043 158172 17631 
11790 5915 4745 185716 10072 208525 389568 192561 5213 10144 10314 11935 12197 11186 13422 13635 6692 17781 8592 20126 11666 205560 378435 3536 3536 7216 11063 11187 157630 17733 
11800 6371 4578 185424 10243 208710 390241 192726 5230 10028 10095 11757 12165 11134 13068 13146 6859 17614 8353 19142 12261 205209 380143 3539 3539 7217 11238 11022 158229 17542 
11810 6008 4565 188142 10264 210435 392645 193645 5149 10112 10081 11639 12007 10792 12939 13119 6574 17249 8232 18250 11528 205769 382255 3537 3537 7016 11039 11130 159521 17344 
11820 6142 4321 187321 10170 211067 394911 194721 5110 9911 10051 11597 12034 10764 12568 12975 6703 17018 8506 19885 11222 207072 385155 3534 3534 6897 10925 10967 159569 17335 
11830 7350 4385 185830 9892 209434 393060 193747 5029 9749 10223 11749 12173 10754 12822 12548 6616 16814 8376 19125 11199 206275 382983 3536 3536 7229 10699 11047 158790 17420 
11840 8742 4351 186521 9945 209488 390732 192662 5143 9448 10029 11656 11743 10959 12584 12276 6412 16554 8391 17668 10911 204273 380511 3536 3536 7063 10648 11033 158564 17398 
11850 7670 4272 184559 10216 207043 388010 191851 5122 9387 10053 11823 11466 10909 12720 12581 6366 16654 7907 18658 11072 204557 379968 3537 3537 7335 10494 11616 157094 17161 
11860 7587 4257 182702 10467 205281 383741 189555 5179 9696 10086 11548 11617 11015 12906 12254 6583 16830 7665 18753 10942 201654 374912 3544 3544 7462 10950 11933 155930 17215 
11870 8131 4527 184626 10572 207189 386888 190847 5099 9494 10071 11241 11770 11029 12956 12604 6581 16663 7675 18290 11054 202681 376381 3540 3540 7366 11175 11938 156725 17234 
11880 8090 4764 186141 10604 208042 390499 192283 4998 9670 10219 11404 11818 11094 12858 12664 6645 16922 7591 17988 11227 203142 378832 3551 3551 7283 11183 11744 157891 17336 
11890 7687 4844 184750 10542 206323 388003 191020 4902 9449 10211 11281 11667 11017 12914 12706 6591 16239 7602 18215 11229 201890 376702 3541 3541 7267 10828 11924 156392 17397 
11900 7038 4939 183069 10791 204408 384242 189262 4958 9046 10091 11031 11529 11197 12772 12524 6574 17624 7624 18420 11095 200080 373467 3549 3549 7356 11178 12093 155084 17428 
11910 6823 4904 183326 10683 203694 383927 189041 4929 9114 10081 11196 11367 11168 12578 11973 6667 19087 7596 18402 11090 199839 371746 3539 3539 7401 11245 11958 155589 17505 
11920 6670 4905 183191 10468 202741 383385 188534 5086 9112 10140 11191 11132 10943 12577 12142 6743 19719 7362 18191 11109 199684 371291 3538 3538 7234 11334 11626 155264 17436 
11930 6396 5075 183839 10705 204008 385363 189477 5078 9295 10064 11116 11629 10878 12508 12346 6415 19667 7750 18124 11022 200752 374008 3531 3531 7209 11436 11916 156040 17535 
11940 7613 5052 183160 10850 204150 383249 188627 5005 9326 10198 11305 11556 11638 12759 12343 6141 19481 7670 17811 11110 199776 372520 3537 3537 6881 11243 11837 155514 17644 
11950 7105 4749 184136 10649 205202 385547 189937 5026 9046 10122 11324 11227 11376 12587 12087 6310 19178 7542 18474 10660 201645 374991 3547 3547 6822 11395 11642 156180 17508 
11960 6722 4788 184968 10525 204980 386537 190406 5085 9016 10251 11376 11305 11285 12444 12086 6692 19157 7451 18888 10551 201842 376601 3535 3535 6576 11390 11852 156254 17406 
11970 8930 4756 183504 10551 203796 384240 189824 5081 9122 10545 11712 11452 11182 12724 12428 6724 19792 7739 19896 10628 201915 374887 3528 3528 6611 11459 11781 155716 17499 
11980 9350 4914 184156 10754 207145 385749 190677 5110 9159 10668 11681 11796 11318 12660 12948 6818 20867 7699 20129 10699 202937 375828 3544 3544 6609 12153 11944 156150 17381 
11990 9600 4913 184090 11471 207601 385590 190880 5076 9873 10846 12014 11798 11256 12823 12568 6670 19529 7810 19782 11059 202707 376449 3533 3533 7089 11870 11887 156054 17417 
12000 9610 5087 185896 11411 207665 388405 192301 4946 9371 10706 11607 12041 11146 12638 12603 6631 18640 7587 19715 11264 204164 378637 3535 3535 6823 11736 11761 157499 17202 
12010 9266 5136 186312 11539 208157 388964 192875 5038 9326 10694 11518 11785 10879 13002 12302 6291 19156 7903 19880 11715 203973 378896 3528 3528 6635 11615 11566 157824 17333 
12020 7148 5574 186792 11483 208560 390208 193521 4973 9150 10553 11393 11941 10807 13150 12528 5981 20147 8690 20303 11529 203860 380219 3546 3546 6585 11745 11762 158472 17426 
12030 6104 5197 185921 11092 207464 389181 193034 4825 9245 10560 11641 11973 10948 13000 12397 6539 19556 8504 20773 11282 203334 378515 3537 3537 6488 11600 11869 158027 17404 
12040 8570 5004 189102 10698 210738 395495 196367 4857 9431 10586 11565 12378 10919 13015 12348 6911 18420 8763 20548 11085 206904 386150 3538 3538 6746 11611 12049 161237 17366 
12050 7153 4901 186993 10389 207701 392044 194604 4881 9585 10504 11532 12106 10820 13106 12044 7064 18150 8693 20599 11107 205395 383460 3538 3538 6724 11733 12119 159454 17391 
12060 6789 4737 184689 10696 205796 388673 192561 4846 9386 10543 11491 11848 10743 13484 12600 7062 18088 8919 20461 10822 203474 379608 3536 3536 6843 11705 12193 157779 17307 
12070 6813 4600 184857 10843 205219 387885 191896 4943 9310 10586 11411 11876 10511 13107 12830 6710 16900 8155 19669 10870 203095 378238 3545 3545 6880 11398 12258 157196 17364 
12080 7522 4686 184010 10549 202883 386022 190698 4983 9355 10657 11194 12637 10419 13363 12408 6646 17273 8233 19314 10897 201459 376071 3534 3534 6937 11732 12352 156465 17396 
12090 9212 5096 183247 11098 201592 385222 190359 5075 9382 10609 11841 13297 10414 13529 13108 6405 17199 8121 19136 11302 201250 375443 3526 3526 6869 11594 12257 156420 17541 
12100 8237 5236 183183 11962 201250 384125 189490 5181 9461 10845 11811 13375 10471 13458 13047 6358 17394 7989 18908 11204 200329 371937 3539 3539 7138 11503 12248 155990 17756 
12110 8296 5331 182696 11789 200192 382885 189063 5197 9964 11120 12069 13114 10530 13612 12775 6324 17344 7886 19065 11159 199771 371202 3542 3542 7038 11429 12050 155497 17634 
12120 9625 5225 183880 12512 200566 385957 190921 5187 10318 11095 12277 12823 10406 13883 13087 6373 17455 7848 20609 10717 201682 373753 3542 3542 7035 11310 11938 157050 17689 
12130 7738 5514 182784 12525 198544 382266 188991 5209 9866 10926 12133 12376 10538 13804 12515 6140 16907 7678 20854 10376 198830 370902 3554 3554 6843 11626 11896 155310 17692 
12140 9359 5303 183092 13435 198413 381531 188643 5238 9873 11005 12302 12293 10647 13780 12724 6069 16918 7734 19829 10450 199522 371155 3548 3548 6881 11630 12232 155298 17780 
12150 9182 5509 183228 13485 199242 381805 189085 5238 9626 11081 12662 12578 10759 13717 13452 6324 17003 7918 19188 10924 200093 371653 3528 3528 6826 11581 12380 156041 17611 
12160 9084 5456 183891 13029 199875 382180 189297 5236 9804 10941 12769 11875 10788 13275 13687 6020 16348 7935 19158 11022 200570 371653 3530 3530 6720 11565 12214 156313 17425 
12170 9007 5407 184827 12798 201008 383892 189932 5193 9744 10634 12249 11494 10886 12840 13356 5950 16038 7826 19290 10736 200592 373288 3529 3529 7326 11358 11861 157107 17436 
12180 8918 5531 184843 12673 201823 384085 190106 5328 9607 10807 12169 11603 11014 12692 13077 6089 15897 8150 19429 10587 201084 373225 3536 3536 7409 11382 12027 156573 17671 
12190 8515 5884 185970 12847 202426 385346 190751 5300 9664 10862 12057 11222 11155 12787 13404 6176 14934 8396 19218 10635 202068 373512 3546 3546 7271 11794 12094 157411 17702 
12200 8379 5878 185630 12871 201366 385078 190523 5200 9623 10921 12094 11090 11111 13051 13570 6018 14257 8091 19505 10888 200972 373966 3535 3535 7077 11323 12122 157361 17786 
12210 9740 5759 184457 12649 201202 384678 190091 5313 9797 10836 11943 11140 11083 13149 13286 6139 14097 8114 20016 11147 200428 372904 3527 3527 7031 11366 12257 156572 17802 
